pdb_id,color_class,tau_lever_mean,tau_lever_max,phi_lever_mean,phi_lever_max,swept_ratio,fI_nobarrel,fP_folded_nobarrel,fI_full,fP_folded_full
4Q7U,orange,2.0226922171607105,3.8911297180563773,0.7531352688772159,1.2916887614881343,3.069366611432107,0.8055555555555556,1.0,0.0416666666666666,0.3055555555555556
4Q9W,cyan,2.1522766142992777,4.178414493480478,0.766874068352651,1.3671569820657115,3.207494950690119,0.7916666666666666,1.0,0.0,0.1388888888888889
4Q9X,cyan,2.195284889574038,4.2459444651875256,0.7850380262674571,1.3854925464172292,3.195892342419193,0.7916666666666666,1.0,0.0138888888888888,0.1944444444444444
4R6D,cyan,2.255349500550502,4.3428857904862435,0.8293913346651732,1.4630961570528098,3.1077516470364244,0.75,1.0,0.0,0.0
4U2V,green,2.3481024812314137,4.60248097067009,0.710819476333819,1.2414854421967443,3.7752844177494658,0.7777777777777778,1.0,0.0555555555555555,0.3611111111111111
4UTS,green,2.0404615300084736,3.9746382916250105,0.7959084286996179,1.440256253311008,2.929930065077244,0.8472222222222222,1.0,0.0416666666666666,0.1944444444444444
4XBI,green,2.4088160956920177,4.715960369394345,0.7535615748808944,1.3270798775006372,3.6532285782034433,0.7083333333333334,1.0,0.0416666666666666,0.6111111111111112
4XGY,green,2.268017677522504,4.3910921766637685,0.7827136262626146,1.3837971980048873,3.3115818045221963,0.7777777777777778,1.0,0.0277777777777777,0.1666666666666666
4XL5,green,2.1538308049705055,4.133535859390545,0.7921032773904548,1.4154956915230503,3.1075757293615185,0.8333333333333334,1.0,0.0,0.4722222222222222
4XOV,unknown,2.5519813961608677,4.796906385643805,0.7196008066125728,1.2526303792871056,4.053011253239519,1.0,0.5833333333333334,0.0416666666666666,0.1388888888888889
4XOW,unknown,2.259548448306222,4.371273605097075,0.7685076374289596,1.3707183710582327,3.3602022387412513,0.75,1.0,0.0416666666666666,0.5277777777777778
4XVP,green,2.290507521455083,4.5048682369517214,0.7356302598371165,1.3111344047186269,3.5584763495761704,0.8055555555555556,1.0,0.0416666666666666,0.4722222222222222
4Z4K,green,2.217491489982643,4.404620872971506,0.7521563151412778,1.2545587922332992,3.369347484738698,0.7638888888888888,1.0,0.0277777777777777,0.4166666666666667
4Z4M,green,2.4076963359195,4.633189328550838,0.7617177810987389,1.2941581357576744,3.6124310389176593,0.7361111111111112,1.0,0.0416666666666666,0.3333333333333333
4ZB1,unknown,2.2421830323857184,4.178081469517272,0.7523770915806296,1.337102330664703,3.4058651211345308,0.9305555555555556,0.5555555555555556,0.0277777777777777,0.0833333333333333
4ZBL,orange,1.5675794835553034,3.0352887908587745,1.548991305303235,3.382513624625439,1.1244446471487097,1.0,0.7777777777777778,0.0277777777777777,0.0833333333333333
4ZF3,green,2.160562825607025,4.2060773457628615,0.7320591323929853,1.307384121184205,3.372971592834487,0.7638888888888888,1.0,0.0138888888888888,0.0
4ZFS,unknown,1.650771354685577,3.0827510697037885,1.6464546039529115,3.549488545641039,1.1140242735459855,1.0,0.7361111111111112,0.1666666666666666,0.0972222222222222
4ZIO,unknown,2.4910803446006033,4.821473314906916,0.7814530188589114,1.337367360411892,3.643147952022743,0.0,0.6111111111111112,0.0,0.1111111111111111
5AQB,unknown,2.2759783102200264,4.389786990439102,0.7682349130914871,1.3728469808134394,3.3858368377917323,0.7777777777777778,1.0,0.0277777777777777,0.3333333333333333
5BQL,unknown,2.2218539717199737,4.343864605377871,0.7604763644331493,1.379746655557665,3.3390408968968055,0.7916666666666666,1.0,0.0,0.0
5BT0,green,2.1103052241877314,3.9970784942183886,0.8466777358673554,1.4535281509693376,2.848518742022919,0.8055555555555556,1.0,0.0833333333333333,0.4444444444444444
5BTT,green,2.0936941366280335,3.9784710251007893,0.8452070960449891,1.511971433129332,2.8310142096536564,0.7777777777777778,1.0,0.0555555555555555,0.5555555555555556
5DPG,green,2.302703721705528,4.490687379806967,0.737921450311668,1.3074668050928173,3.5663164353379115,0.7361111111111112,1.0,0.0555555555555555,0.3611111111111111
5DPH,green,2.3324402948151293,4.560380389870293,0.7172002042287902,1.265524893573978,3.716739113430226,0.75,1.0,0.0277777777777777,0.4444444444444444
5DPI,green,2.2525113195117563,4.353022330132874,0.7768530010724469,1.3599998030407048,3.313752598389599,0.8055555555555556,1.0,0.0277777777777777,0.3888888888888889
5DPJ,green,2.3669319102794324,4.5462263793302915,0.7549365118041198,1.3377698009262213,3.5831689129128024,0.7777777777777778,1.0,0.0416666666666666,0.4166666666666667
5DQB,cyan,2.0413612823185465,3.6087915998694027,1.519767927744924,3.313575983139953,1.4924510256916352,0.7361111111111112,0.8055555555555556,0.0277777777777777,0.0555555555555555
5DQM,cyan,1.7368965447187854,3.45354876436495,1.592082905475839,3.512380418444183,1.2121762271611967,0.8888888888888888,0.7777777777777778,0.0,0.0
5DRF,cyan,1.8951840414999617,3.453447102110216,1.4689734585536731,3.273246025630093,1.433490873405136,0.8055555555555556,0.875,0.0,0.0
5DRG,cyan,1.8951840414999617,3.453447102110216,1.4689734585536731,3.273246025630093,1.433490873405136,0.8055555555555556,0.875,0.0,0.0
5DTL,green,2.281991299359258,4.313111156413298,0.7611122489498896,1.3509444579952947,3.4265511559022177,0.8055555555555556,1.0,0.0138888888888888,0.25
5DTX,green,2.1824651380956306,4.263106442813714,0.7513389895317634,1.333527633750281,3.319734376707528,0.7777777777777778,1.0,0.0138888888888888,0.25
5DTY,green,2.3487451545295306,4.512890365768947,0.9061067855192155,1.4899546814745233,2.9624324853356403,0.8888888888888888,1.0,0.0555555555555555,0.3333333333333333
5DTZ,green,2.133119952950067,4.195510383295982,0.7679575969705957,1.39053006095489,3.1744609134889763,0.7777777777777778,1.0,0.0138888888888888,0.2777777777777778
5DU0,green,2.045572726621688,3.9702329078692817,0.7733877262370816,1.4240297375449196,3.022801271010483,0.6944444444444444,1.0,0.0555555555555555,0.5277777777777778
5DY6,green,2.174676698752724,4.268259712179328,0.7365544055988604,1.2691810116697482,3.3742854291310844,0.8194444444444444,1.0,0.0416666666666666,0.3888888888888889
5EHU,green,2.2583729622311868,4.380159797264735,0.780847958048711,1.4025041771288778,3.305378011836138,0.7638888888888888,1.0,0.0138888888888888,0.2222222222222222
5EXB,green,2.242180478749108,4.383919516824438,0.7297611735416655,1.2470743000528766,3.5114117722610825,0.7638888888888888,1.0,0.0555555555555555,0.4444444444444444
5EXC,red,1.7993163915224184,3.365692302628927,0.8120927980202917,1.4242092158283843,2.5321756273720246,0.9583333333333334,1.0,0.0,0.0
5F9G,green,2.191474313931006,4.255890218082297,0.8188895494533324,1.3641434226330535,3.0584613941354704,0.7916666666666666,1.0,0.0694444444444444,0.4444444444444444
5FGU,green,2.326269258487118,4.4990502253028914,0.7580114054806885,1.3408679159695134,3.507326432093803,0.7361111111111112,1.0,0.0555555555555555,0.4166666666666667
5FHV,red,2.2532947466759032,4.482862083505453,0.8103750371390378,1.4693596318867526,3.177780506779358,0.0,1.0,0.0,0.0
5FVF,green,2.569698230443528,4.998627941148741,0.7205247229111398,1.2806570893100107,4.075915626856197,0.7361111111111112,0.9166666666666666,0.0694444444444444,0.25
5FVG,green,2.4140998131050546,4.608314565456834,0.8002142108305387,1.4092921837625239,3.4477908260510413,0.7361111111111112,1.0,0.0277777777777777,0.1666666666666666
5FVI,unknown,2.545161397791703,4.8770067363454395,0.7482728492464151,1.322234255224592,3.88729309919493,0.7638888888888888,1.0,0.0694444444444444,0.3055555555555556
5H87,unknown,2.088561615967273,4.089723944291552,0.7847406287289163,1.2849974296459414,3.0416770506347826,0.8055555555555556,1.0,0.0,0.0277777777777777
5H88,unknown,2.060898015462401,4.010205588604275,0.7511859410380184,1.337630069190271,3.135458065704281,0.8055555555555556,1.0,0.0277777777777777,0.25
5H89,unknown,1.997589950069068,3.869923126406058,0.7760868319684983,1.3873905322232738,2.9416295302234223,0.8194444444444444,1.0,0.0416666666666666,0.3055555555555556
5HBD,green,2.253417218602009,4.387193535465428,0.7967405292425509,1.391777081897636,3.232337090426306,0.7777777777777778,1.0,0.0277777777777777,0.25
5HGE,green,2.2597386644767066,4.3833195029358984,0.7934692723101768,1.4027648775389259,3.2547680972806607,0.75,1.0,0.0416666666666666,0.2777777777777778
5HW9,green,2.1922433474301988,4.270360948625035,0.7722235969515227,1.3898687378261794,3.244424255335125,0.7638888888888888,1.0,0.0138888888888888,0.3888888888888889
5HZO,green,2.2046459797960374,4.320807435671631,0.7685963084668196,1.356239623826799,3.2781778649278497,0.7916666666666666,1.0,0.0,0.0
5HZS,green,2.1226675854054853,4.151669958782819,0.8177092672182275,1.4280393438705046,2.9667094518137165,0.7777777777777778,1.0,0.0,0.1944444444444444
5HZT,green,2.3194043380433014,4.580476281466458,0.7523366362104119,1.3374941100641955,3.5233533598186684,0.8194444444444444,1.0,0.0416666666666666,0.2222222222222222
5HZU,green,2.174306643309383,4.182415327119994,0.8051370844305286,1.374746753257024,3.086333900301519,0.7777777777777778,1.0,0.0138888888888888,0.1944444444444444
5J2O,cyan,1.6288664494102014,3.261748941541897,1.5515775975185326,3.380979831522368,1.1664589726935406,0.8194444444444444,0.8055555555555556,0.0694444444444444,0.0833333333333333
5J3N,green,2.1686892556672714,4.109785497886788,0.8095499943840346,1.2977201056163228,3.061579919301597,0.8194444444444444,1.0,0.0138888888888888,0.4166666666666667
5JZK,green,2.184901597723747,4.253661615201819,0.7651740410442995,1.3729943278301049,3.2633495955908978,0.7777777777777778,1.0,0.0555555555555555,0.4444444444444444
5JZL,green,2.297433830037302,4.499349021621182,0.752937401596666,1.3358813357903896,3.487193832225481,0.7222222222222222,1.0,0.0,0.3055555555555556
5KTG,green,2.4695757268651244,4.843241580320084,0.7372591808685275,1.2507219591345689,3.8281954738760047,0.7638888888888888,1.0,0.0277777777777777,0.3333333333333333
5LEL,green,2.577029661285627,4.933483728071857,0.7053254574614645,1.230024834088844,4.175628037523249,0.8333333333333334,1.0,0.0277777777777777,0.5277777777777778
5LEM,green,2.421181331769938,4.757470360872021,0.7261446505070867,1.2764009931297922,3.8106242017115006,0.75,1.0,0.0555555555555555,1.0
5LK4,red,2.090849092317038,4.042205988021157,0.8244001031963524,1.4597464983517723,2.898521980439113,0.7638888888888888,1.0,0.0138888888888888,0.0
5LTP,green,2.1432329446046343,4.1449673946249765,0.8083079395057485,1.4015235343615897,3.030291996198726,0.7777777777777778,1.0,0.0416666666666666,0.25
5LTQ,yellow,2.1437511632249295,4.1390872862988815,0.784649996864786,1.3866913551428965,3.122412972904291,0.8055555555555556,1.0,0.0277777777777777,0.2222222222222222
5LTR,green,2.1411075556321757,4.132662649800163,0.8022015513375854,1.4376078824387066,3.050330754782949,0.7777777777777778,1.0,0.0416666666666666,0.2222222222222222
5MA3,green,2.2935347869630593,4.429719673265696,0.7574233997870935,1.3408345631760108,3.4606570306764532,0.7777777777777778,1.0,0.0277777777777777,0.3611111111111111
5MA4,green,2.2668845763707988,4.347427282822466,0.7594446521626319,1.3001567783988153,3.4113417255103173,0.7777777777777778,1.0,0.0138888888888888,0.3333333333333333
5MA5,green,2.233231268439824,4.293226109414308,0.7817198645698281,1.3955546399998626,3.264934693955684,0.7916666666666666,1.0,0.0138888888888888,0.2777777777777778
5MA6,green,2.2636024492381477,4.435172915019108,0.7490941777738226,1.293117887011306,3.4534699433771827,0.8194444444444444,1.0,0.0555555555555555,1.0
5MA8,green,2.3447836603965824,4.553281822940342,0.7323551471898684,1.292041464983089,3.659089125025575,0.75,1.0,0.0277777777777777,0.4444444444444444
5MA9,green,2.301248317152271,4.46147013168864,0.7469955098255348,1.3204632178767544,3.520768253827528,0.7638888888888888,1.0,0.0138888888888888,0.3055555555555556
5MAD,green,2.2982701913296544,4.4358035091364565,0.7534680974717248,1.3131918177134831,3.4860062598407695,0.7638888888888888,1.0,0.0277777777777777,0.4722222222222222
5MAK,green,2.3672755750755483,4.617850561655308,0.7259084080157894,1.2828453631085832,3.7269960923603107,0.7638888888888888,1.0,0.0416666666666666,0.6388888888888888
5MFC,green,2.2124978342934547,4.324292921951186,0.7657757938202793,1.3161376861406786,3.301970333723642,0.75,1.0,0.0277777777777777,0.4444444444444444
5MSE,green,2.229794389236445,4.388960809535329,0.7134395485356645,1.245458774841667,3.5719024128563026,0.75,1.0,0.0,0.1111111111111111
5N9O,green,2.100657803118472,4.014906863338416,0.811608624357956,1.3769180344782266,2.9580165894512476,0.8333333333333334,1.0,0.0416666666666666,0.3055555555555556
5NHN,green,2.200913228661783,4.266557436788737,0.7435398421483902,1.3140135054231172,3.3829113943875306,0.7777777777777778,1.0,0.0416666666666666,0.6111111111111112
5NI3,green,2.1599583109695497,4.198924413337529,0.7540404453551653,1.3274562399222591,3.273728616510066,0.7777777777777778,1.0,0.0,0.0
5O89,green,2.223427895568072,4.334635141984709,0.7650711269760737,1.3686403730092005,3.321338843515479,0.75,1.0,0.0138888888888888,0.2777777777777778
5O8A,green,2.4437653059197437,4.68322249856252,0.7151438121196384,1.2670432765425002,3.905332868726021,1.0,0.6111111111111112,0.0,0.0
5O8B,green,2.2559522305544237,4.470181662993231,0.7014557194218994,1.219671933669473,3.675543657635953,0.0,0.4722222222222222,0.0,0.0277777777777777
5O8C,green,2.4438500279888147,4.683404181497255,0.7146431276727009,1.2655025626374565,3.9082044623506085,1.0,0.6111111111111112,0.0,0.0
5OX8,cyan,1.887363587158226,3.531241746774461,1.6245502013244226,3.5694188210467708,1.2908623265002102,0.8055555555555556,0.7222222222222222,0.0694444444444444,0.0833333333333333
5OX9,cyan,2.6484693372019437,5.189752937487635,1.5165482192611957,3.34050947767526,1.9404221182203836,0.7777777777777778,1.0,0.0416666666666666,0.0555555555555555
5OXA,cyan,2.652637746936203,5.152439672602115,1.4177919954675964,3.15817072511625,2.0788488606197113,0.7916666666666666,1.0,0.0416666666666666,0.0555555555555555
5OXB,cyan,1.8515431459503184,3.4776583368721368,1.644850287809026,3.5569384906049697,1.2507339892357898,0.7916666666666666,0.75,0.0138888888888888,0.0
5OXC,cyan,1.7069207015347463,3.3575250589953947,1.5768203203831017,3.436777310751554,1.202786730196399,0.8055555555555556,0.7916666666666666,0.0555555555555555,0.0694444444444444
5T3I,cyan,1.7674877497316483,3.410611649368287,1.6273645012797577,3.520324837618397,1.206782669730856,0.8055555555555556,0.7361111111111112,0.0833333333333333,0.0972222222222222
5WJ2,green,2.2767764313929466,4.465386213091869,0.7298914110933307,1.2948930445796223,3.5649552354761234,0.7916666666666666,1.0,0.0277777777777777,0.25
5WJ3,green,2.133609837542984,4.131976398286668,0.785652038960454,1.3798096906763444,3.1036783741218112,0.7916666666666666,1.0,0.0416666666666666,0.3055555555555556
5WJ4,green,2.214688977713802,4.306061322614964,0.787507672644802,1.3627491337422368,3.214029787020017,0.7638888888888888,1.0,0.0277777777777777,0.1944444444444444
5WWK,green,2.3861274021944086,4.612763257397481,0.7054826235888807,1.238685635972574,3.865442824789114,0.7916666666666666,1.0,0.0416666666666666,0.6111111111111112
5Y8Q,unknown,2.4016463176476663,4.680321374745227,0.7567442863612263,1.3288355305209654,3.627035840519065,0.0,0.6666666666666666,0.0,0.0
5Y8R,unknown,2.2756349847202424,4.4570138530204,0.7545926047643423,1.3319376175193443,3.446529531833055,0.8194444444444444,1.0,0.0,0.0
5YR3,yellow,2.9046335772456953,5.184475859012617,1.8153894565383044,4.349847598284463,1.714291879895663,0.8194444444444444,1.0,0.0416666666666666,0.0277777777777777
5YT1,unknown,2.235675875449569,4.236951085169509,0.9027969528424571,1.6693587572742092,2.83015813835695,0.7916666666666666,0.5694444444444444,0.0,0.0
5Z6Y,yellow,3.2581211431985158,5.588732290143615,1.830621322169405,4.514519144787105,1.9069176348615524,0.75,0.8333333333333334,0.0277777777777777,0.0694444444444444
6AA2,green,2.2341900497458926,4.2762528118583605,0.7725367687879772,1.3443247214339218,3.305163145643387,0.8194444444444444,1.0,0.0416666666666666,0.3611111111111111
6AA6,unknown,2.1021983572243643,4.0765852349639955,0.7940979028373331,1.398176695790124,3.025461217907987,0.8194444444444444,1.0,0.0,0.1388888888888889
6AA7,unknown,2.153792125711068,4.177536923993303,0.7649720141591617,1.3244624202764517,3.2177343347703475,0.7638888888888888,1.0,0.0277777777777777,0.3055555555555556
6AS9,green,2.2273726817232182,4.31407831871138,0.7716363600827082,1.3650164182073428,3.298922796794336,0.7777777777777778,1.0,0.0277777777777777,0.3333333333333333
6B7R,green,2.1882146008055314,4.213607736090678,0.76350317545691,1.3305121962694455,3.275450275813597,0.7916666666666666,1.0,0.0,0.25
6B7T,green,2.270252728834612,4.353401985796659,0.7512806754227002,1.29663059829076,3.453535585458453,0.7777777777777778,1.0,0.0277777777777777,0.3333333333333333
6B9C,green,2.870080976773057,5.8081224540387995,0.8217473649221105,1.3070215406825658,3.880729040589552,0.75,1.0,0.0,0.0
6CIU,green,1.98902842467528,3.8853476463626704,0.7518100976223389,1.3463871221219366,3.0236031009361777,0.8333333333333334,1.0,0.0277777777777777,0.2777777777777778
6D38,green,2.1657914598796144,4.165800722769151,0.7448487977584808,1.3235675943801446,3.3230774451286735,0.7638888888888888,1.0,0.0,0.0277777777777777
6D39,green,2.1587113203512938,4.161397672046376,0.730856440014364,1.2875675403619227,3.375626890257083,0.0,0.75,0.0,0.1666666666666666
6DEJ,red,2.160541876199746,4.240585422456582,0.7433989971895235,1.3109806823350239,3.321487821468439,0.75,1.0,0.0,0.25
6DQ0,green,2.1191593845932193,4.150552047478602,0.7236303139795901,1.274839796768236,3.346869793521968,0.7916666666666666,1.0,0.0138888888888888,0.1944444444444444
6DQ1,green,2.1164140852695335,4.131269063062651,0.738637099451031,1.304043336576067,3.274624245642982,0.7916666666666666,1.0,0.0416666666666666,0.4444444444444444
6EFR,unknown,2.2405793342577978,4.325675364249369,0.8158112939382873,1.4007665606737194,3.138792163483249,0.7777777777777778,1.0,0.0416666666666666,0.0
6FLL,green,2.2056829238025655,4.279033462457468,0.8050456217593821,1.4110498666947757,3.131226872381176,0.7916666666666666,1.0,0.0138888888888888,0.3611111111111111
6FP7,cyan,2.0707837175928154,4.029125841712454,0.7506849669551292,1.3167615901782626,3.1526007142016974,0.8333333333333334,1.0,0.0,0.1944444444444444
6FP8,cyan,2.1936313247892034,4.232078770302482,0.7680498193739702,1.3430387667062715,3.264120588393544,0.7638888888888888,1.0,0.0,0.0277777777777777
6FWW,green,2.1392096793315254,4.0990118974449565,0.7793649899699648,1.3699096087947076,3.1369269771630233,0.8055555555555556,1.0,0.0555555555555555,0.3333333333333333
6GEL,unknown,1.8218021074575912,3.3698432080589007,1.623526778671059,3.4474408959263227,1.2468070070878048,0.7638888888888888,0.7638888888888888,0.0277777777777777,0.0555555555555555
6GEZ,unknown,1.702760677471322,3.3198116380952247,1.6146064271658633,3.4802200876492235,1.1717755339438607,0.7777777777777778,0.7916666666666666,0.0277777777777777,0.0555555555555555
6GO8,green,2.2120869638666782,4.300700986477473,0.7692296652338702,1.3392333339145717,3.2865339202792985,0.7916666666666666,1.0,0.0833333333333333,0.4444444444444444
6GO9,green,2.2109903438265226,4.322128147836925,0.7580232951711458,1.322138379951424,3.3334676167963972,0.7916666666666666,1.0,0.0416666666666666,0.2777777777777778
6GOY,green,2.2540082719393264,4.282023127779179,0.7299350814090901,1.2972187724261763,3.529093914313768,0.8055555555555556,1.0,0.0277777777777777,0.3333333333333333
6GOZ,green,2.268625973766361,4.173411716147395,0.7200494124425434,1.2739238359374823,3.6007464957094366,1.0,1.0,0.0555555555555555,0.25
6GP0,red,2.2294595128884622,4.234279505741097,0.7536399647001639,1.3412444629036477,3.38086334106378,0.7916666666666666,1.0,0.0,0.0
6GP1,green,2.5212198088707423,4.600889390183396,0.7129910390697412,1.253518124894674,4.041276691275505,1.0,0.5833333333333334,0.0416666666666666,0.25
6GQG,green,2.133409220136592,4.1288464034861265,0.7700720970145942,1.3452849090209873,3.166173628836448,0.7916666666666666,1.0,0.0138888888888888,0.4166666666666667
6GQH,green,2.041754100602583,3.931036171649652,0.799231068077854,1.4134883816389512,2.919597787212423,0.8055555555555556,1.0,0.0416666666666666,0.3055555555555556
6GRM,green,2.165133849929383,4.196923956364303,0.7729022362502225,1.3570536780167275,3.2014898774759084,0.8194444444444444,1.0,0.0138888888888888,0.0
6H01,green,5.564041659420287,9.981808777895658,1.7792096951419063,4.189025486041909,3.3112107267106587,0.7222222222222222,0.8194444444444444,0.0138888888888888,0.0555555555555555
6HR1,yellow,2.2830531464030344,4.434733818773624,0.7622122540848245,1.3453999693630794,3.4231981733513437,0.7361111111111112,1.0,0.0277777777777777,0.3055555555555556
6HUT,green,2.1235269013074856,4.070639221943475,0.7818669513620108,1.381150229789312,3.103965301233056,0.8333333333333334,1.0,0.0416666666666666,0.4444444444444444
6IR6,green,2.3307716358244797,4.4869652493855785,0.7435838539885393,1.2998461131930448,3.582298079877202,0.7638888888888888,1.0,0.0555555555555555,0.4722222222222222
6IR7,green,2.295189140027441,4.461971762023675,0.7501958406597299,1.3217055915292344,3.496518056647377,0.7638888888888888,1.0,0.0555555555555555,0.3333333333333333
6J1A,unknown,2.0458611166281067,4.040959893821806,0.8235258722258914,1.3747063836925244,2.8391664054372034,0.75,1.0,0.0416666666666666,0.1111111111111111
6J1B,unknown,2.0783864059527697,3.9949852283316667,0.7904840811460951,1.371957569412447,3.0048660135147136,1.0,1.0,0.0138888888888888,0.0555555555555555
6J1C,unknown,2.1281943339658813,4.249125566528851,0.7823506386321283,1.2325164026601432,3.1088644603314126,0.7222222222222222,1.0,0.0555555555555555,0.25
6JC6,unknown,2.1637769532791293,4.128304356500324,0.702853794075219,1.2318219602133769,3.51835327268657,1.0,1.0,0.0555555555555555,0.3611111111111111
6JGH,green,2.0556168517386153,3.972969323213775,0.7533432566720728,1.3148415430539415,3.118467419971371,0.8194444444444444,1.0,0.0555555555555555,0.3611111111111111
6JGI,green,2.0541395059850878,4.014525853108182,0.7454617522391586,1.3248218459977636,3.1491729787458613,0.8333333333333334,1.0,0.0277777777777777,0.2222222222222222
6JGJ,green,2.139468588037077,4.149933938274932,0.7646872535916723,1.372997380269074,3.197525454062686,0.7916666666666666,1.0,0.0277777777777777,0.3055555555555556
6JXF,unknown,2.0031295552989175,3.948013161167999,0.8211130373558805,1.391618956728849,2.7880338226190085,0.75,1.0,0.0277777777777777,0.0
6KKZ,green,2.0699548444340996,4.040280516375164,0.7469990132655221,1.3337310364323853,3.1668886268158665,0.8055555555555556,1.0,0.0138888888888888,0.3333333333333333
6KL0,green,2.0657380384329014,4.032606281440873,0.7475016745525265,1.3287315706393958,3.158311951485601,0.8333333333333334,1.0,0.0277777777777777,0.3055555555555556
6KL1,green,2.0629927060787434,4.02610271120301,0.7474310543786801,1.3322950823196131,3.154412619053107,0.8333333333333334,1.0,0.0277777777777777,0.2777777777777778
6KRG,green,2.261016433877975,4.368036446559721,0.7430817465478176,1.307405359408996,3.477435414851152,0.0,0.0,0.0,0.0
6L02,yellow,3.025883553246611,5.402096405885743,1.8187686103569012,4.394262632686788,1.7825346634545434,0.7777777777777778,0.8472222222222222,0.0138888888888888,0.0555555555555555
6L27,green,2.1516656666788068,4.180433836436974,0.7829479681301992,1.3734798314411676,3.1407533786401336,0.7777777777777778,1.0,0.0,0.0833333333333333
6LNP,unknown,2.245439751694512,4.373438395582076,0.7375090629714626,1.3082408661145906,3.4795733204145596,0.0,0.0,0.0,0.0
6LOF,unknown,2.358441880252282,4.627419655362843,0.7438395669668676,1.3165133121907961,3.623579960730711,0.7777777777777778,1.0,0.0,0.0
6LR7,green,2.2554370273409425,4.40133881310132,0.7794308304017953,1.3077029047364224,3.307082830727015,0.7777777777777778,1.0,0.0138888888888888,0.0
6M63,unknown,2.3675812574710577,4.6551333405365485,0.7286528302413418,1.2876198577514186,3.713438058697016,0.75,1.0,0.0555555555555555,0.4444444444444444
6M9X,green,2.0356411394005858,3.8220882328106636,0.8038862363169018,1.3954981701631868,2.8940003091938724,0.7777777777777778,1.0,0.0833333333333333,0.3611111111111111
6M9Z,green,2.1181524563167646,4.045793250873232,0.7677457519926111,1.3225748246709756,3.153056409728353,0.7638888888888888,1.0,0.0,0.0
6MAS,green,2.0525821483670024,3.990026252336347,0.7572312997005718,1.3201567792507618,3.0978753393974596,0.8194444444444444,1.0,0.0277777777777777,0.3611111111111111
6MXW,unknown,2.162016008736018,4.270126672759032,0.7062514387761338,1.2593340690858146,3.498577564439713,0.9305555555555556,1.0,0.0,0.0
6MYB,unknown,2.1737173015698534,4.232672614466356,0.7427703600605665,1.313291582099661,3.344571186777959,0.8888888888888888,1.0,0.0,0.0277777777777777
6MYC,unknown,2.132089469350383,4.161291344109885,0.7304956859298691,1.303857097397057,3.335644174483889,1.0,1.0,0.0,0.2222222222222222
6MZ3,red,2.2312152907038483,4.345398352400949,0.7208018893656521,1.271896924925005,3.537671543115798,0.7777777777777778,1.0,0.0416666666666666,0.3611111111111111
6NQJ,green,2.2912881075637843,4.445111893220903,0.717472993986459,1.267073822283298,3.64977497692731,0.0,0.0,0.0,0.0
6NQK,green,2.6030437769165804,4.828261833296443,0.9224749158779517,2.2428214207292014,3.1745299504909243,0.0,0.0,0.0,0.0
6NQL,green,2.33359250218147,4.407354396017092,1.0075025188511388,2.849037786367241,2.605741936950977,0.0,0.0,0.0,0.0
6NQN,green,2.31571480388091,4.38118351343112,0.7379354398555532,1.2689593719724082,3.5863993806197594,0.0,0.0,0.0,0.0
6NQO,green,2.2044450435181098,4.183590644279653,0.7432197798263263,1.2972034228230016,3.3897991313005904,0.3888888888888889,0.0,0.0,0.0
6NQP,green,2.185048172821021,4.478370266066863,1.0941934037839276,2.441550693448504,2.2188319676746073,0.0,0.0,0.0,0.0
6NQQ,green,2.500377227523815,4.699389108089232,1.165844937177694,2.3468308458676663,2.359160178655035,0.0,0.5416666666666666,0.0,0.0
6NQR,green,2.457372868929559,4.792211863084112,1.3566688363841923,3.0519904432721967,1.9924613017771318,0.0,0.8611111111111112,0.0,0.0
6NQS,green,2.334351248563397,4.383244839537973,1.1971731367371221,3.1580538631390547,2.1665401017801327,0.0,0.0,0.0,0.0
6NQV,green,2.367197382793739,4.527918827110716,0.9345534519601555,2.531451632559813,2.849593086470667,0.0,0.0,0.0,0.0
6OA8,green,2.5522786666617137,5.184339008239021,0.7446299872590261,1.394192312285251,3.856027220396667,0.7916666666666666,1.0,0.0,0.0
6OFK,green,2.059209346535692,3.9733739527887093,0.7297856741136795,1.2815401972502805,3.2247578896155704,0.8472222222222222,1.0,0.0138888888888888,0.3055555555555556
6OFN,green,2.1338611318884357,4.158369484252872,0.7369382493754596,1.296634348010902,3.3092303710801745,0.7777777777777778,1.0,0.0416666666666666,0.3055555555555556
6OFO,green,2.3495299778470065,4.605106118324199,0.7129114639865582,1.2288865350976077,3.766494513251458,0.7777777777777778,1.0,0.0416666666666666,0.5
6OG8,green,2.496969380733955,4.811938121142301,0.916582946906529,2.1671331952529536,3.0647423267107365,0.7777777777777778,1.0,0.0,0.0
6PFR,green,2.2568071619940064,4.451920182265845,1.0031385451364438,2.8854496232327214,2.5309645108871006,0.75,1.0,0.0138888888888888,0.1944444444444444
6PFS,green,2.255419723721074,4.422350329453402,0.9980045029089448,2.84687020935747,2.5424205820619528,0.0,0.0,0.0,0.0
6PFT,green,2.476204719307755,4.684314802789221,0.9692070487702602,2.647334991904895,2.8742365346556116,1.0,1.0,0.0833333333333333,0.2777777777777778
6PFU,green,2.2178192240550643,4.3426890108131655,1.026637075008333,2.9028744311676236,2.430310270103673,0.0,0.0,0.0,0.0
6QQ8,cyan,1.607820974595657,3.257492192912436,1.5656394889970402,3.437940183213177,1.1410466854634296,0.8472222222222222,0.7916666666666666,0.0694444444444444,0.0833333333333333
