fp_id_bright,fp_id_dim,name_bright,name_dim,color_bright,color_dim,qy_bright,qy_dim,delta_qy,seq_identity,d_exp_to_planar_bright,d_exp_to_planar_dim,d_exp_to_planar_delta,d_exp_to_planar_concordant,b_factor_ratio_bright,b_factor_ratio_dim,b_factor_ratio_delta,b_factor_ratio_concordant,n_polar_O2_32_bright,n_polar_O2_32_dim,n_polar_O2_32_delta,n_polar_O2_32_concordant,f_allowed_P_folded_bright,f_allowed_P_folded_dim,f_allowed_P_folded_delta,f_allowed_P_folded_concordant,f_allowed_folded_bright,f_allowed_folded_dim,f_allowed_folded_delta,f_allowed_folded_concordant
fold6,monomeric-hyperfolder-yfp,FOLD6,Monomeric hyperfolder YFP,unknown,yellow,0.73,0.62,0.10999999999999999,0.9519650655021834,1.9354302350272203,8.302266327400943,-6.366836092373723,1,0.6889564715028728,0.6614060355781651,0.027550435924707628,0,3.0,3.0,0.0,,0.3333333333333333,0.2777777777777778,0.055555555555555525,0.0,0.0119598765432098,0.0173611111111111,-0.005401234567901302,1.0
mturquoise,fold6,mTurquoise,FOLD6,cyan,unknown,0.84,0.73,0.10999999999999999,0.9039301310043668,7.071648546320366,1.9354302350272203,5.136218311293146,0,0.5993911980927238,0.6889564715028728,-0.08956527341014897,1,2.0,3.0,-1.0,0.0,0.0694444444444444,0.3333333333333333,-0.2638888888888889,1.0,0.0046296296296296,0.0119598765432098,-0.0073302469135802,1.0
mturquoise2,fold6,mTurquoise2,FOLD6,cyan,unknown,0.93,0.73,0.20000000000000007,0.8945147679324894,7.004749838508629,1.9354302350272203,5.069319603481409,0,0.5267100163237356,0.6889564715028728,-0.16224645517913716,1,2.0,3.0,-1.0,0.0,0.0555555555555555,0.3333333333333333,-0.2777777777777778,1.0,0.0032793209876543,0.0119598765432098,-0.0086805555555555,1.0
fold6,mturquoise2_t203y,FOLD6,,unknown,cyan,0.73,0.23,0.5,0.925764192139738,1.9354302350272203,4.866948156070746,-2.9315179210435263,1,0.6889564715028728,0.7031702439128522,-0.014213772409979453,1,3.0,2.0,1.0,1.0,0.3333333333333333,0.3055555555555556,0.027777777777777735,0.0,0.0119598765432098,0.0169753086419753,-0.005015432098765501,1.0
fold6,mugfp,FOLD6,muGFP,unknown,green,0.73,0.45,0.27999999999999997,0.9137931034482759,1.9354302350272203,22.566057794407698,-20.63062755938048,1,0.6889564715028728,0.7168092735655951,-0.027852802062722337,1,3.0,2.0,1.0,1.0,0.3333333333333333,0.3055555555555556,0.027777777777777735,0.0,0.0119598765432098,0.0069444444444444,0.0050154320987654,0.0
fold6,rsegfp,FOLD6,,unknown,green,0.73,0.36,0.37,0.8760683760683761,1.9354302350272203,41.445106155417264,-39.509675920390045,1,0.6889564715028728,0.7605257949673585,-0.07156932346448575,1,3.0,2.5,0.5,1.0,0.3333333333333333,0.33333333333333337,-5.551115123125783e-17,1.0,0.0119598765432098,0.01774691358024685,-0.005787037037037051,1.0
fold6,rsegfp2,FOLD6,rsEGFP2,unknown,green,0.73,0.3,0.43,0.8536585365853658,1.9354302350272203,19.4924235670019,-17.55699333197468,1,0.6889564715028728,0.5935189643645874,0.09543750713828536,0,3.0,2.0,1.0,1.0,0.3333333333333333,0.01388888888888885,0.3194444444444445,0.0,0.0119598765432098,0.0032793209876543,0.0086805555555555,0.0
fold6,rsfolder,FOLD6,rsFolder,unknown,green,0.73,0.25,0.48,0.9264069264069265,1.9354302350272203,13.608141629658327,-11.672711394631106,1,0.6889564715028728,0.6870917030197283,0.00186476848314443,0,3.0,2.5,0.5,1.0,0.3333333333333333,0.4027777777777778,-0.06944444444444448,1.0,0.0119598765432098,0.0256558641975308,-0.013695987654321002,1.0
fold6,rsfolder2,FOLD6,,unknown,unknown,0.73,0.23,0.5,0.9260869565217391,1.9354302350272203,6.501292062643084,-4.565861827615864,1,0.6889564715028728,0.6152605872730383,0.07369588422983442,0,3.0,2.0,1.0,1.0,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.0119598765432098,0.003858024691358,0.0081018518518518,0.0
fold6,scfp3a,FOLD6,SCFP3A,unknown,cyan,0.73,0.56,0.16999999999999993,0.9082969432314411,1.9354302350272203,12.320871193073256,-10.385440958046035,1,0.6889564715028728,0.6799727340559207,0.008983737446952023,0,3.0,3.0,0.0,,0.3333333333333333,0.0694444444444444,0.2638888888888889,0.0,0.0119598765432098,0.0048225308641975,0.007137345679012299,0.0
sg11,fold6,sg11,FOLD6,green,unknown,0.84,0.73,0.10999999999999999,0.8951965065502183,0.8391876723508233,1.9354302350272203,-1.0962425626763972,1,0.3423159871143031,0.6889564715028728,-0.34664048438856965,1,1.0,3.0,-2.0,0.0,0.4166666666666667,0.3333333333333333,0.08333333333333337,0.0,0.0142746913580246,0.0119598765432098,0.002314814814814801,0.0
sg12,fold6,sg12,FOLD6,green,unknown,0.85,0.73,0.12,0.8777292576419214,0.680750842716183,1.9354302350272203,-1.2546793923110373,1,0.3635704715165737,0.6889564715028728,-0.3253859999862991,1,3.0,3.0,0.0,,0.2777777777777778,0.3333333333333333,-0.055555555555555525,1.0,0.0084876543209876,0.0119598765432098,-0.0034722222222221995,1.0
fold6,sg42,FOLD6,sg42,unknown,blue,0.73,0.24,0.49,0.8777292576419214,1.9354302350272203,3.6134206786593697,-1.6779904436321493,1,0.6889564715028728,0.4073786470055031,0.2815778244973697,0,3.0,2.0,1.0,1.0,0.3333333333333333,0.4444444444444444,-0.1111111111111111,1.0,0.0119598765432098,0.0243055555555555,-0.012345679012345701,1.0
fold6,sg50,FOLD6,sg50,unknown,blue,0.73,0.25,0.48,0.8820960698689956,1.9354302350272203,3.830023201236357,-1.8945929662091368,1,0.6889564715028728,0.3852094038984007,0.30374706760447207,0,3.0,2.0,1.0,1.0,0.3333333333333333,0.5138888888888888,-0.18055555555555552,1.0,0.0119598765432098,0.0295138888888888,-0.017554012345679,1.0
fold6,usgfp,FOLD6,usGFP,unknown,green,0.73,0.45,0.27999999999999997,0.902542372881356,1.9354302350272203,9.993402015243028,-8.057971780215807,1,0.6889564715028728,0.7710822140299445,-0.08212574252707172,1,3.0,2.0,1.0,1.0,0.3333333333333333,0.4444444444444444,-0.1111111111111111,1.0,0.0119598765432098,0.0204475308641975,-0.0084876543209877,1.0
fold6,venus,FOLD6,Venus,unknown,yellow,0.73,0.57,0.16000000000000003,0.925764192139738,1.9354302350272203,0.8793968677909777,1.0560333672362425,0,0.6889564715028728,0.7451504322657746,-0.05619396076290184,1,3.0,3.0,0.0,,0.3333333333333333,0.25,0.08333333333333331,0.0,0.0119598765432098,0.0069444444444444,0.0050154320987654,0.0
wascfp,fold6,WasCFP,FOLD6,cyan,unknown,0.85,0.73,0.12,0.8951965065502183,8.95642589697827,1.9354302350272203,7.0209956619510505,0,0.9870295237928056,0.6889564715028728,0.29807305228993286,0,1.0,3.0,-2.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,1.0,0.0,0.0119598765432098,-0.0119598765432098,1.0
folding-reporter-gfp,gfpmut3,Folding Reporter GFP,,green,green,0.72,0.39,0.32999999999999996,0.9606986899563319,7.495070459028669,6.738755906993163,0.7563145520355068,0,0.7385325706492639,0.7940009563338566,-0.05546838568459267,1,2.0,2.0,0.0,,0.3888888888888889,0.3472222222222222,0.041666666666666685,0.0,0.0177469135802469,0.01581790123456785,0.0019290123456790487,0.0
folding-reporter-gfp,hyperfolder-yfp,Folding Reporter GFP,Hyperfolder YFP,green,yellow,0.72,0.6,0.12,0.920704845814978,7.495070459028669,5.4045296899001665,2.090540769128503,0,0.7385325706492639,0.7434078753146292,-0.004875304665365232,1,2.0,2.0,0.0,,0.3888888888888889,0.3055555555555556,0.08333333333333331,0.0,0.0177469135802469,0.0142746913580246,0.0034722222222222984,0.0
mcerulean3,folding-reporter-gfp,mCerulean3,Folding Reporter GFP,cyan,green,0.87,0.72,0.15000000000000002,0.9110169491525424,3.160847638098579,7.495070459028669,-4.334222820930091,1,0.6393318841703642,0.7385325706492639,-0.09920068647889968,1,2.0,2.0,0.0,,0.0694444444444444,0.3888888888888889,-0.3194444444444445,1.0,0.0042438271604938,0.0177469135802469,-0.013503086419753098,1.0
mturquoise,folding-reporter-gfp,mTurquoise,Folding Reporter GFP,cyan,green,0.84,0.72,0.12,0.960352422907489,7.071648546320366,7.495070459028669,-0.423421912708303,1,0.5993911980927238,0.7385325706492639,-0.13914137255654013,1,2.0,2.0,0.0,,0.0694444444444444,0.3888888888888889,-0.3194444444444445,1.0,0.0046296296296296,0.0177469135802469,-0.013117283950617299,1.0
mturquoise2,folding-reporter-gfp,mTurquoise2,Folding Reporter GFP,cyan,green,0.93,0.72,0.21000000000000008,0.9282700421940928,7.004749838508629,7.495070459028669,-0.49032062052004033,1,0.5267100163237356,0.7385325706492639,-0.21182255432552832,1,2.0,2.0,0.0,,0.0555555555555555,0.3888888888888889,-0.33333333333333337,1.0,0.0032793209876543,0.0177469135802469,-0.014467592592592598,1.0
folding-reporter-gfp,mturquoise2_t203y,Folding Reporter GFP,,green,cyan,0.72,0.23,0.49,0.956140350877193,7.495070459028669,4.866948156070746,2.628122302957923,0,0.7385325706492639,0.7031702439128522,0.03536232673641171,0,2.0,2.0,0.0,,0.3888888888888889,0.3055555555555556,0.08333333333333331,0.0,0.0177469135802469,0.0169753086419753,0.000771604938271598,0.0
folding-reporter-gfp,mugfp,Folding Reporter GFP,muGFP,green,green,0.72,0.45,0.26999999999999996,0.9396551724137931,7.495070459028669,22.566057794407698,-15.070987335379028,1,0.7385325706492639,0.7168092735655951,0.021723297083668824,0,2.0,2.0,0.0,,0.3888888888888889,0.3055555555555556,0.08333333333333331,0.0,0.0177469135802469,0.0069444444444444,0.0108024691358025,0.0
folding-reporter-gfp,rsegfp,Folding Reporter GFP,,green,green,0.72,0.36,0.36,0.9316239316239316,7.495070459028669,41.445106155417264,-33.950035696388596,1,0.7385325706492639,0.7605257949673585,-0.021993224318094584,1,2.0,2.5,-0.5,0.0,0.3888888888888889,0.33333333333333337,0.055555555555555525,0.0,0.0177469135802469,0.01774691358024685,4.85722573273506e-17,0.0
folding-reporter-gfp,rsegfp2,Folding Reporter GFP,rsEGFP2,green,green,0.72,0.3,0.42,0.8943089430894309,7.495070459028669,19.4924235670019,-11.99735310797323,1,0.7385325706492639,0.5935189643645874,0.14501360628467652,0,2.0,2.0,0.0,,0.3888888888888889,0.01388888888888885,0.37500000000000006,0.0,0.0177469135802469,0.0032793209876543,0.014467592592592598,0.0
folding-reporter-gfp,rsfolder,Folding Reporter GFP,rsFolder,green,green,0.72,0.25,0.47,0.948051948051948,7.495070459028669,13.608141629658327,-6.113071170629658,1,0.7385325706492639,0.6870917030197283,0.05144086762953559,0,2.0,2.5,-0.5,0.0,0.3888888888888889,0.4027777777777778,-0.013888888888888895,1.0,0.0177469135802469,0.0256558641975308,-0.007908950617283902,1.0
folding-reporter-gfp,rsfolder2,Folding Reporter GFP,,green,unknown,0.72,0.23,0.49,0.9565217391304348,7.495070459028669,6.501292062643084,0.9937783963855855,0,0.7385325706492639,0.6152605872730383,0.12327198337622558,0,2.0,2.0,0.0,,0.3888888888888889,0.1111111111111111,0.2777777777777778,0.0,0.0177469135802469,0.003858024691358,0.013888888888888899,0.0
folding-reporter-gfp,scfp3a,Folding Reporter GFP,SCFP3A,green,cyan,0.72,0.56,0.15999999999999992,0.9691629955947136,7.495070459028669,12.320871193073256,-4.825800734044586,1,0.7385325706492639,0.6799727340559207,0.058559836593343184,0,2.0,3.0,-1.0,0.0,0.3888888888888889,0.0694444444444444,0.3194444444444445,0.0,0.0177469135802469,0.0048225308641975,0.012924382716049398,0.0
sg11,folding-reporter-gfp,sg11,Folding Reporter GFP,green,green,0.84,0.72,0.12,0.973568281938326,0.8391876723508233,7.495070459028669,-6.6558827866778465,1,0.3423159871143031,0.7385325706492639,-0.3962165835349608,1,1.0,2.0,-1.0,0.0,0.4166666666666667,0.3888888888888889,0.02777777777777779,0.0,0.0142746913580246,0.0177469135802469,-0.0034722222222222984,1.0
sg12,folding-reporter-gfp,sg12,Folding Reporter GFP,green,green,0.85,0.72,0.13,0.960352422907489,0.680750842716183,7.495070459028669,-6.814319616312487,1,0.3635704715165737,0.7385325706492639,-0.37496209913269024,1,3.0,2.0,1.0,1.0,0.2777777777777778,0.3888888888888889,-0.1111111111111111,1.0,0.0084876543209876,0.0177469135802469,-0.009259259259259299,1.0
folding-reporter-gfp,sg42,Folding Reporter GFP,sg42,green,blue,0.72,0.24,0.48,0.9647577092511013,7.495070459028669,3.6134206786593697,3.8816497803692998,0,0.7385325706492639,0.4073786470055031,0.33115392364376084,0,2.0,2.0,0.0,,0.3888888888888889,0.4444444444444444,-0.055555555555555525,1.0,0.0177469135802469,0.0243055555555555,-0.006558641975308602,1.0
folding-reporter-gfp,sg50,Folding Reporter GFP,sg50,green,blue,0.72,0.25,0.47,0.9691629955947136,7.495070459028669,3.830023201236357,3.6650472577923123,0,0.7385325706492639,0.3852094038984007,0.3533231667508632,0,2.0,2.0,0.0,,0.3888888888888889,0.5138888888888888,-0.12499999999999994,1.0,0.0177469135802469,0.0295138888888888,-0.011766975308641903,1.0
folding-reporter-gfp,usgfp,Folding Reporter GFP,usGFP,green,green,0.72,0.45,0.26999999999999996,0.9279661016949152,7.495070459028669,9.993402015243028,-2.4983315562143584,1,0.7385325706492639,0.7710822140299445,-0.03254964338068056,1,2.0,2.0,0.0,,0.3888888888888889,0.4444444444444444,-0.055555555555555525,1.0,0.0177469135802469,0.0204475308641975,-0.0027006172839506015,1.0
folding-reporter-gfp,venus,Folding Reporter GFP,Venus,green,yellow,0.72,0.57,0.15000000000000002,0.9563318777292577,7.495070459028669,0.8793968677909777,6.615673591237692,0,0.7385325706492639,0.7451504322657746,-0.0066178616165106785,1,2.0,3.0,-1.0,0.0,0.3888888888888889,0.25,0.1388888888888889,0.0,0.0177469135802469,0.0069444444444444,0.0108024691358025,0.0
wascfp,folding-reporter-gfp,WasCFP,Folding Reporter GFP,cyan,green,0.85,0.72,0.13,0.9432314410480349,8.95642589697827,7.495070459028669,1.4613554379496012,0,0.9870295237928056,0.7385325706492639,0.2484969531435417,0,1.0,2.0,-1.0,0.0,0.0,0.3888888888888889,-0.3888888888888889,1.0,0.0,0.0177469135802469,-0.0177469135802469,1.0
frskylan-s,irisfp,,IrisFP,green,unknown,0.8,0.43,0.37000000000000005,0.9272727272727272,4.020810284359327,27.397900896741433,-23.377090612382105,1,0.6373463407494308,0.8175333511435918,-0.18018701039416107,1,2.0,2.5,-0.5,0.0,0.3055555555555556,0.2777777777777778,0.02777777777777779,0.0,0.0104166666666666,0.0208333333333333,-0.0104166666666667,1.0
frskylan-s,meos2-a69t,,mEos2-A69T,green,green,0.8,0.63,0.17000000000000004,0.9634703196347032,4.020810284359327,24.568796152267705,-20.547985867908377,1,0.6373463407494308,0.9184118192791216,-0.2810654785296909,1,2.0,2.0,0.0,,0.3055555555555556,0.25,0.05555555555555558,0.0,0.0104166666666666,0.0127314814814814,-0.002314814814814799,1.0
frskylan-s,meos4b-l93m,,mEos4b-L93M,green,green,0.8,0.68,0.12,0.9771689497716894,4.020810284359327,12.08194954117544,-8.061139256816112,1,0.6373463407494308,0.6477366636271888,-0.010390322877758096,1,2.0,2.0,0.0,,0.3055555555555556,0.3333333333333333,-0.027777777777777735,1.0,0.0104166666666666,0.0127314814814814,-0.002314814814814799,1.0
gfp-s65t,gfpmut3,GFP (S65T),,green,green,0.64,0.39,0.25,0.9737991266375546,5.287329200302435,6.738755906993163,-1.4514267066907278,1,0.6731338343182883,0.7940009563338566,-0.12086712201556826,1,2.0,2.0,0.0,,0.3611111111111111,0.3472222222222222,0.013888888888888895,0.0,0.015432098765432,0.01581790123456785,-0.0003858024691358493,1.0
mcerulean3,gfp-s65t,mCerulean3,GFP (S65T),cyan,green,0.87,0.64,0.22999999999999998,0.8983050847457628,3.160847638098579,5.287329200302435,-2.126481562203856,1,0.6393318841703642,0.6731338343182883,-0.03380195014792409,1,2.0,2.0,0.0,,0.0694444444444444,0.3611111111111111,-0.2916666666666667,1.0,0.0042438271604938,0.015432098765432,-0.0111882716049382,1.0
mturquoise,gfp-s65t,mTurquoise,GFP (S65T),cyan,green,0.84,0.64,0.19999999999999996,0.9555555555555556,7.071648546320366,5.287329200302435,1.7843193460179316,0,0.5993911980927238,0.6731338343182883,-0.07374263622556454,1,2.0,2.0,0.0,,0.0694444444444444,0.3611111111111111,-0.2916666666666667,1.0,0.0046296296296296,0.015432098765432,-0.010802469135802401,1.0
mturquoise2,gfp-s65t,mTurquoise2,GFP (S65T),cyan,green,0.93,0.64,0.29000000000000004,0.9156118143459916,7.004749838508629,5.287329200302435,1.7174206382061943,0,0.5267100163237356,0.6731338343182883,-0.14642381799455273,1,2.0,2.0,0.0,,0.0555555555555555,0.3611111111111111,-0.3055555555555556,1.0,0.0032793209876543,0.015432098765432,-0.0121527777777777,1.0
gfp-s65t,mturquoise2_t203y,GFP (S65T),,green,cyan,0.64,0.23,0.41000000000000003,0.9473684210526315,5.287329200302435,4.866948156070746,0.4203810442316884,0,0.6731338343182883,0.7031702439128522,-0.030036409594563884,1,2.0,2.0,0.0,,0.3611111111111111,0.3055555555555556,0.055555555555555525,0.0,0.015432098765432,0.0169753086419753,-0.0015432098765433,1.0
gfp-s65t,mugfp,GFP (S65T),muGFP,green,green,0.64,0.45,0.19,0.9137931034482759,5.287329200302435,22.566057794407698,-17.278728594105264,1,0.6731338343182883,0.7168092735655951,-0.04367543924730677,1,2.0,2.0,0.0,,0.3611111111111111,0.3055555555555556,0.055555555555555525,0.0,0.015432098765432,0.0069444444444444,0.008487654320987602,0.0
nowgfp,gfp-s65t,,GFP (S65T),orange,green,0.76,0.64,0.12,0.8820960698689956,7.728564013110208,5.287329200302435,2.4412348128077728,0,0.8767669888870082,0.6731338343182883,0.2036331545687199,0,2.0,2.0,0.0,,0.0833333333333333,0.3611111111111111,-0.2777777777777778,1.0,0.0086805555555555,0.015432098765432,-0.0067515432098765,1.0
gfp-s65t,rsegfp,GFP (S65T),,green,green,0.64,0.36,0.28,0.9316239316239316,5.287329200302435,41.445106155417264,-36.15777695511483,1,0.6731338343182883,0.7605257949673585,-0.08739196064907018,1,2.0,2.5,-0.5,0.0,0.3611111111111111,0.33333333333333337,0.027777777777777735,0.0,0.015432098765432,0.01774691358024685,-0.0023148148148148494,1.0
gfp-s65t,rsegfp2,GFP (S65T),rsEGFP2,green,green,0.64,0.3,0.34,0.8943089430894309,5.287329200302435,19.4924235670019,-14.205094366699466,1,0.6731338343182883,0.5935189643645874,0.07961486995370093,0,2.0,2.0,0.0,,0.3611111111111111,0.01388888888888885,0.34722222222222227,0.0,0.015432098765432,0.0032793209876543,0.0121527777777777,0.0
gfp-s65t,rsfolder,GFP (S65T),rsFolder,green,green,0.64,0.25,0.39,0.9264069264069265,5.287329200302435,13.608141629658327,-8.320812429355893,1,0.6731338343182883,0.6870917030197283,-0.013957868701440002,1,2.0,2.5,-0.5,0.0,0.3611111111111111,0.4027777777777778,-0.041666666666666685,1.0,0.015432098765432,0.0256558641975308,-0.0102237654320988,1.0
gfp-s65t,rsfolder2,GFP (S65T),,green,unknown,0.64,0.23,0.41000000000000003,0.9347826086956522,5.287329200302435,6.501292062643084,-1.213962862340649,1,0.6731338343182883,0.6152605872730383,0.05787324704524999,0,2.0,2.0,0.0,,0.3611111111111111,0.1111111111111111,0.25,0.0,0.015432098765432,0.003858024691358,0.011574074074074,0.0
sg11,gfp-s65t,sg11,GFP (S65T),green,green,0.84,0.64,0.19999999999999996,0.9866666666666667,0.8391876723508233,5.287329200302435,-4.448141527951612,1,0.3423159871143031,0.6731338343182883,-0.3308178472039852,1,1.0,2.0,-1.0,0.0,0.4166666666666667,0.3611111111111111,0.05555555555555558,0.0,0.0142746913580246,0.015432098765432,-0.0011574074074074004,1.0
sg12,gfp-s65t,sg12,GFP (S65T),green,green,0.85,0.64,0.20999999999999996,0.9777777777777777,0.680750842716183,5.287329200302435,-4.606578357586252,1,0.3635704715165737,0.6731338343182883,-0.30956336280171465,1,3.0,2.0,1.0,1.0,0.2777777777777778,0.3611111111111111,-0.08333333333333331,1.0,0.0084876543209876,0.015432098765432,-0.006944444444444401,1.0
sg25,gfp-s65t,sg25,GFP (S65T),green,green,0.76,0.64,0.12,0.9733333333333334,2.122942579049703,5.287329200302435,-3.164386621252732,1,0.7579695700518932,0.6731338343182883,0.08483573573360492,0,2.0,2.0,0.0,,0.2777777777777778,0.3611111111111111,-0.08333333333333331,1.0,0.0173611111111111,0.015432098765432,0.0019290123456791007,0.0
gfp-s65t,sg42,GFP (S65T),sg42,green,blue,0.64,0.24,0.4,0.9777777777777777,5.287329200302435,3.6134206786593697,1.6739085216430651,0,0.6731338343182883,0.4073786470055031,0.26575518731278525,0,2.0,2.0,0.0,,0.3611111111111111,0.4444444444444444,-0.08333333333333331,1.0,0.015432098765432,0.0243055555555555,-0.0088734567901235,1.0
gfp-s65t,sg50,GFP (S65T),sg50,green,blue,0.64,0.25,0.39,0.9733333333333334,5.287329200302435,3.830023201236357,1.4573059990660777,0,0.6731338343182883,0.3852094038984007,0.28792443041988763,0,2.0,2.0,0.0,,0.3611111111111111,0.5138888888888888,-0.15277777777777773,1.0,0.015432098765432,0.0295138888888888,-0.0140817901234568,1.0
shardonnay,gfp-s65t,SHardonnay,GFP (S65T),yellow,green,0.75,0.64,0.10999999999999999,0.9608695652173913,9.484217162741292,5.287329200302435,4.196887962438857,0,0.7154842955330971,0.6731338343182883,0.04235046121480879,0,2.0,2.0,0.0,,0.3055555555555556,0.3611111111111111,-0.055555555555555525,1.0,0.011574074074074,0.015432098765432,-0.003858024691358,1.0
turquoise-gl,gfp-s65t,Turquoise-GL,GFP (S65T),cyan,green,0.82,0.64,0.17999999999999994,0.9557522123893806,9.058769740879038,5.287329200302435,3.771440540576603,0,0.5904691571252658,0.6731338343182883,-0.0826646771930225,1,2.5,2.0,0.5,1.0,0.0694444444444444,0.3611111111111111,-0.2916666666666667,1.0,0.00414737654320985,0.015432098765432,-0.011284722222222151,1.0
gfp-s65t,usgfp,GFP (S65T),usGFP,green,green,0.64,0.45,0.19,0.902542372881356,5.287329200302435,9.993402015243028,-4.706072814940593,1,0.6731338343182883,0.7710822140299445,-0.09794837971165615,1,2.0,2.0,0.0,,0.3611111111111111,0.4444444444444444,-0.08333333333333331,1.0,0.015432098765432,0.0204475308641975,-0.0050154320987654995,1.0
wascfp,gfp-s65t,WasCFP,GFP (S65T),cyan,green,0.85,0.64,0.20999999999999996,0.9301310043668122,8.95642589697827,5.287329200302435,3.669096696675836,0,0.9870295237928056,0.6731338343182883,0.3138956894745173,0,1.0,2.0,-1.0,0.0,0.0,0.3611111111111111,-0.3611111111111111,1.0,0.0,0.015432098765432,-0.015432098765432,1.0
gfpmut2,gfpmut3,,,green,green,0.73,0.39,0.33999999999999997,0.9785407725321889,4.965202373941669,6.738755906993163,-1.7735535330514933,1,0.7013983100813879,0.7940009563338566,-0.09260264625246872,1,2.0,2.0,0.0,,0.4166666666666667,0.3472222222222222,0.06944444444444448,0.0,0.0165895061728395,0.01581790123456785,0.00077160493827165,0.0
gfpmut2,hyperfolder-yfp,,Hyperfolder YFP,green,yellow,0.73,0.6,0.13,0.8884120171673819,4.965202373941669,5.4045296899001665,-0.43932731595849717,1,0.7013983100813879,0.7434078753146292,-0.042009565233241286,1,2.0,2.0,0.0,,0.4166666666666667,0.3055555555555556,0.1111111111111111,0.0,0.0165895061728395,0.0142746913580246,0.0023148148148148997,0.0
mcerulean3,gfpmut2,mCerulean3,,cyan,green,0.87,0.73,0.14,0.9194915254237288,3.160847638098579,4.965202373941669,-1.8043547358430905,1,0.6393318841703642,0.7013983100813879,-0.062066425911023626,1,2.0,2.0,0.0,,0.0694444444444444,0.4166666666666667,-0.34722222222222227,1.0,0.0042438271604938,0.0165895061728395,-0.0123456790123457,1.0
gfpmut2,monomeric-hyperfolder-yfp,,Monomeric hyperfolder YFP,green,yellow,0.73,0.62,0.10999999999999999,0.8798283261802575,4.965202373941669,8.302266327400943,-3.337063953459274,1,0.7013983100813879,0.6614060355781651,0.039992274503222736,0,2.0,3.0,-1.0,0.0,0.4166666666666667,0.2777777777777778,0.1388888888888889,0.0,0.0165895061728395,0.0173611111111111,-0.0007716049382716014,1.0
mturquoise,gfpmut2,mTurquoise,,cyan,green,0.84,0.73,0.10999999999999999,0.9313304721030042,7.071648546320366,4.965202373941669,2.106446172378697,0,0.5993911980927238,0.7013983100813879,-0.10200711198866408,1,2.0,2.0,0.0,,0.0694444444444444,0.4166666666666667,-0.34722222222222227,1.0,0.0046296296296296,0.0165895061728395,-0.0119598765432099,1.0
mturquoise2,gfpmut2,mTurquoise2,,cyan,green,0.93,0.73,0.20000000000000007,0.9409282700421941,7.004749838508629,4.965202373941669,2.03954746456696,0,0.5267100163237356,0.7013983100813879,-0.17468829375765227,1,2.0,2.0,0.0,,0.0555555555555555,0.4166666666666667,-0.36111111111111116,1.0,0.0032793209876543,0.0165895061728395,-0.0133101851851852,1.0
gfpmut2,mturquoise2_t203y,,,green,cyan,0.73,0.23,0.5,0.9399141630901288,4.965202373941669,4.866948156070746,0.09825421787092292,0,0.7013983100813879,0.7031702439128522,-0.0017719338314643451,1,2.0,2.0,0.0,,0.4166666666666667,0.3055555555555556,0.1111111111111111,0.0,0.0165895061728395,0.0169753086419753,-0.0003858024691358007,1.0
gfpmut2,mugfp,,muGFP,green,green,0.73,0.45,0.27999999999999997,0.9227467811158798,4.965202373941669,22.566057794407698,-17.60085542046603,1,0.7013983100813879,0.7168092735655951,-0.01541096348420723,1,2.0,2.0,0.0,,0.4166666666666667,0.3055555555555556,0.1111111111111111,0.0,0.0165895061728395,0.0069444444444444,0.009645061728395101,0.0
gfpmut2,rsegfp,,,green,green,0.73,0.36,0.37,0.9487179487179487,4.965202373941669,41.445106155417264,-36.47990378147559,1,0.7013983100813879,0.7605257949673585,-0.05912748488597064,1,2.0,2.5,-0.5,0.0,0.4166666666666667,0.33333333333333337,0.08333333333333331,0.0,0.0165895061728395,0.01774691358024685,-0.00115740740740735,1.0
gfpmut2,rsegfp2,,rsEGFP2,green,green,0.73,0.3,0.43,0.9186991869918699,4.965202373941669,19.4924235670019,-14.527221193060232,1,0.7013983100813879,0.5935189643645874,0.10787934571680047,0,2.0,2.0,0.0,,0.4166666666666667,0.01388888888888885,0.40277777777777785,0.0,0.0165895061728395,0.0032793209876543,0.0133101851851852,0.0
gfpmut2,rsfolder,,rsFolder,green,green,0.73,0.25,0.48,0.9313304721030042,4.965202373941669,13.608141629658327,-8.642939255716659,1,0.7013983100813879,0.6870917030197283,0.014306607061659538,0,2.0,2.5,-0.5,0.0,0.4166666666666667,0.4027777777777778,0.013888888888888895,0.0,0.0165895061728395,0.0256558641975308,-0.009066358024691301,1.0
gfpmut2,rsfolder2,,,green,unknown,0.73,0.23,0.5,0.9313304721030042,4.965202373941669,6.501292062643084,-1.5360896887014146,1,0.7013983100813879,0.6152605872730383,0.08613772280834953,0,2.0,2.0,0.0,,0.4166666666666667,0.1111111111111111,0.3055555555555556,0.0,0.0165895061728395,0.003858024691358,0.0127314814814815,0.0
gfpmut2,scfp3a,,SCFP3A,green,cyan,0.73,0.56,0.16999999999999993,0.9399141630901288,4.965202373941669,12.320871193073256,-7.355668819131586,1,0.7013983100813879,0.6799727340559207,0.02142557602546713,0,2.0,3.0,-1.0,0.0,0.4166666666666667,0.0694444444444444,0.34722222222222227,0.0,0.0165895061728395,0.0048225308641975,0.011766975308642,0.0
